,comments,create_time,phone_type,user_id,user_name
425,回复鸵鸟饲养专家汤圆酱我觉得你搞错了 大家没有在讨论婚姻圆满的要素 而是说有些人不想结婚 那她就有不结婚的权利,09-18,iPhone 6,5177566678,几孤风月变星霜_
426,回复r-e-n-鬼告诉你我恐婚的 你从哪句话看出来的？？？,09-18,小米手机5,2181085102,龙俊亨杀人了再见
427,回复沙耶味儿奶茶女强人是自己一个人经营，婚姻关系就是双方合作关系啊，占星说宫代表合作和婚姻就是这个意思，平常生活中相濡以沫其实就是完美的合作关系啊。,09-18,iPhone 7 Plus,1101249415,Castlein
428,回复我是说在座各位都是垃圾大部分只是跟风瞎矫情，生活中无法与现实抗争，于是在网络上臆想一下罢了,09-18,iPhone 7 Plus,2484604295,人山人海里我最爱的是你
429,家庭幸福生活美满事业有成的男人  也会背着老婆偷腥。,09-18,iPhone 7,5703584330,温流小姐姐
430,回复龙俊亨杀人了再见但是有些妹子本来渴望婚姻的就是被你们这种宣传恐婚的人影响了啊,09-18,iPhone 6s Plus,2187374135,追光者-顺顺
431,他们只是瞎矫情，生活中无法与现实抗争，于是在网络上臆想一下罢了,09-18,iPhone 7 Plus,2484604295,人山人海里我最爱的是你
432,五十岁的时候孩子有自己的生活 老伴没准死了,09-18,iPhone 6s,1804368474,筱小君_
433,一只喵/ ,09-18,❤️Jay的iPhone,2301641891,Yvette鄧
434,我相信有真正的爱情和美满的家庭，可是我并不想有我喜欢自己一个人,09-18,iPhone 6,1601183954,许暖意
435,不信,09-18,iPhone 7,2701175412,千年锦鲤
436,是是是，你们都别信，都别结婚。,09-18,Weibo.intl,3687260771,干死监督员
437,相信有真爱，但是大千世界茫茫人海未必能遇见啊,09-18,荣耀手机 勇敢做自己,1999929231,盐帮老二
438,没有,09-18,iPhone 6s,3768996011,LikFok
439,相信有什么用，这么多年了还是没出现，都快忘了喜欢一个人的感觉了！,09-17,纤薄王者X5Max,6313298187,噗噗哈哈809
440,回复鸡想起以前的点点滴滴，我相信爱还在，只是我们遇到的困难有一方不想去解决了，妥协了。我也想再一次努力，但是好像真的不知道如何下手了，感情不是需要修修补补的吗？直接换，又能多长久。无论如何，我都祝他安好。,09-17,咖喱鸡饭的iPhone 6s,1712162052,MEGU鸡
441,回复鸡想了很久，也许应该让他走，我的祈求耍赖说服，到后来只会让他更反感。只是世界上再也不能找到这样一个人了，一个我义无反顾用整个心去爱的人了。他的幸福，比起自己的幸福更重要。我就算一个人，也会记得他的好，继续努力跟他活到同一片天空下，为他祈祷。,09-17,咖喱鸡饭的iPhone 6s,1712162052,MEGU鸡
442,今天凌晨，我丢失了这个世界上最适合我的人。他说我们有缘无分，我们的感情是彼此的负担。昨晚他与一个初中女同学在另一个初中女同学处留宿，我相信他不会对不起我，但是有点接受不了，而这也是我们分手的导火索。我哭了整整一晚，高烧度，三天只睡了个小时。,09-17,咖喱鸡饭的iPhone 6s,1712162052,MEGU鸡
443,………看不到好的恋情就恐婚恐育 看到了恩爱情侣又要烧死人家 你们让真爱怎么办 真爱也很无奈,09-17,iPhone 7,3545584944,小丫么小二rrr郎
444,真的爱情有啊，但是就像鬼一样，听说过的人多真正见过的人少呀,09-16,iPhone 6s Plus,5076010806,吃土路上的莫小在
445,我丧我的，你积极你的。,09-16,,1572665275,安风____
446,回复桃子酒还是梅子酒我觉得这就是现实吧，起码我身边没有遇过可以称得上是幸福的家庭，幸福的外表下都是咬牙忍过的龃龉,09-16,iPhone 6s Plus,6005592733,blue_balloon
447,无比相信，但遥遥无期,09-16,OPPO R9,3202395501,关山雪冷独对酌
448,回复y/真的是现在只看小甜饼,09-16,iPhone 6,2061428747,我男神是帝王攻
449,回复龙俊亨杀人了再见那我就 ……表白一下龙吧,09-16,iPhone 6s Plus,2872671500,BeeeestRonnie
450,信，但轮不到我头上,09-16,iPhone 6s Plus,2674085961,正能量面对生活
451,相信 但还是害怕啊,09-16,iPhone 6s,1911854687,狗儿很忙daydayup
452,人不要对未来报有太多希望，就不会失望。希望美满的家庭生活，往往得到的比失去的要多。很少有女生真心实意的喜欢早点结婚生孩子一边工作一边带娃的，这就是为什么不结婚的理由。,09-16,乐Max 2,2316881183,小海浮云
453,我真的差点看哭 我也是跟你想的一样 我小时候爸妈总是吵架家里并不幸福 所以我一直努力 考好学校 出国 也是兜兜转转才明白 我想要的 只是一个幸福的家,09-16,HUAWEI Mate 8,1257883565,王小兔_萌萌哒
454,恐婚恐育不相信爱情？？？这个脑补也是可以的我，只是看透了婚姻不想进去罢了，至于伴侣，得之我幸，失之？？？都没得哪儿来的失？两个人搭伙过日子当然过不下去了就分开，离开了就要死要活威胁恐吓杀人也挺可怕的,09-16,vivo智能手机,2950264407,幻雪紫漫
455,回复你管我叫啥啦啦啦我周围怎么就很少有婚姻幸福的,09-16,iPhone 6,1845061571,朴宝英是吃可爱长大的
456,我相信爱情但不相信婚姻 我爱自己多过爱孩子 我觉得我不结婚不生小孩会比较年轻比较美比较没烦恼 就酱,09-16,够快才畅快vivo X6,3562257220,MercaptoGroup-x
457,我信啊，我就想以后相夫教子，我觉得为家人做好吃的比去公司受陌生人的气强多了，我未婚夫属于那种我想生孩子就生不想他去结扎的那种，他反而不是很想我生娃，算是很尊重我值得托付的人，所以遇到的人自然会相信，没遇见的自然不信,09-16,微博 weibo.com,2486137307,五红粉白菜
458,有碓冰拓海那样的男朋友让我生一窝我都愿意啊,09-16,Weibo.intl,2078388583,Akazujin
459,回复今天蝉女更新了吗那太早啦  不要着急  再等两三年的,09-16,iiiiiiiiPhone 7 Plus,2095316847,Chu__Yue
460,回复/就是不想面对，中秋节回家，但是她妈妈之前一直说结婚的事，我才(没上大学上的培训班)，不想太早结婚。,09-16,快充长续航魅蓝 Note5,5127552410,今天蝉女更新了吗
461,回复筱筱筱笼包-亲眼见过，我说我想生女儿。她说我如果生了孩子不跟自己姓就是贡献子宫，我就是想爱一下孩子不行吗，我父母都不在了跟我姓干嘛。。生活里磕磕绊绊少不了，不结婚也会有挫折，但是结婚里的磕绊就变得可恶可憎了……我现在没结婚就是因为大家都在奋斗，有钱了再结婚一样的，不结婚不奋斗也不会有钱,09-16,快充长续航魅蓝 Note5,5127552410,今天蝉女更新了吗
462,回复今天蝉女更新了吗怕啥有啥担心的吗,09-16,iiiiiiiiPhone 7 Plus,2095316847,Chu__Yue
463,回复/但是我害怕见家长。。。一直害怕,09-16,快充长续航魅蓝 Note5,5127552410,今天蝉女更新了吗
464,回复奶茶少年营业中我经常生病，家庭也不好，上次差点病死在出租屋里。。我对象两年后跟我在一起的，我觉得我就是不想自己死在屋里，两个人在一有时候也会寂寞啊，能了解你的只有你自己啊。有时候又会想起单身的时候。不过另一个朋友自己也说了，耐不住寂寞就谈恋爱了。还好吧他俩现在，但是男方让我想打死他,09-16,快充长续航魅蓝 Note5,5127552410,今天蝉女更新了吗
465,回复非常对了,09-16,iPhone 7,6146622354,再见李鑫琳
466,多谈几次你就懂了,09-16,iPhone 7 Plus,1879475610,mtwpgdkby
467,我是不相信爱情了,09-16,iPhone 6,5502082345,悲观主义集合体
468,有，但不是我,09-16,iPhone 7,2296474671,怪兽K不说话
469,回复荧荧酱是的太可怕了 我也是无语 能不能正能量一点 也有很幸福的啊 祝福下别人会死吗 一群自以为事的人..,09-16,iPhone 7 Plus,5372692704,一個君喔
470,回复沙耶味儿奶茶,09-16,iPhone 6s,2968267287,奶油炸糕小姐
471,不知道别人，反正我恐婚恐孕是因为我从小生活在不幸福的家庭。那些父母恩爱并且对你好的人，你们真的很幸运，也更懂得怎么去爱，像我这种被心理阴影压得喘不过气来的人，早就没什么可相信的了,09-16,OPPO R9,5605029209,最最最可爱的小宝宝
472,回复荧荧酱我觉得是吐槽君关注的人自立性比较强 都是出国的哪件事不是靠自己 传统婚姻对女性保护太少承担责任太大 职场不保护女性婚姻法也是 生孩子在中国变成了本份不孕不育就是死罪 现在越来越多女生经济独立人格独立自己一个人过的蛮好 无需找个男人经济依靠洗衣做饭生娃还要为婆婆公公操心了,09-16,iPhone 7 Plus,3220904857,Peach-ye
473,回复野良十五原妹子本身就是一个很优秀的人啦，而且我觉得对于一个独立自主的女孩子来讲，结不结婚真的就看自己的心情。（有点羡慕……）,09-16,荣耀8青春版 颜值担当,5407886799,野良十五
474,我不是不相信爱情，是我不相信我会遇见这样的爱情。我这人怂，胆子小，婚姻对我来说就跟下一个赌注一样，拿我余下的几十年赌，运气好了，后半辈子开心快乐幸福美满，但要是运气不好，轻则历经风霜活成别人眼里的笑话和茶余饭后的谈资，重则没命。不敢赌不敢赌,09-16,荣耀8青春版 颜值担当,5407886799,野良十五
475,回复我是说在座各位都是垃圾主用键盘直女癌们的话当婚恋观也是蛮没主见,09-16,iPhone 7,1689354124,王尼玛与柯尼美
476,回复橙刺v看看这楼吵架就觉得……反正男人女人两种生物谁也看不惯谁了…何必在一起……………,09-16,iPhone 6,1777109061,Nakko
477,朴宝英是吃可爱长大的,09-16,iPhone 6s,1942332615,你管我叫啥啦啦啦
478,曾经我也很向往家庭生活，也想要有爱我的伴侣和可爱的孩子。不过现在我觉得这种概率太低了，所以就不抱什么希望了。每个人都有自己的选择，没有谁对谁错，坚持自己就好。,09-16,iPhone 6s,5848025399,Memory_201211
479,天台的猪,09-16,iPhone 6s,5078651789,大宝宝er呀_
480,回复Y-是啊！！,09-16,iPhone 6,1632307130,唯有更努力不负曾放弃_VimiJanus
481,回复y/哈哈哈哈哈哈哈是的，还有电视剧！！！日常精神食粮,09-16,OPPO R9s,1777577215,DuOoC
482,我相信别人会爱情圆满，婚姻幸福，儿女双全。可是我可能不会碰到这种好事了,09-16,小米手机5,2259191777,泡泡泡面超超超人
483,回复众生皆苦而你却是草莓味谢锐韬的妹妹 是的。很酷,09-16,iPhone 7 Plus,2885664100,BOnKer丶
484,回复丶对,09-16,,3501990104,谢锐韬的妹妹
485,回复唯有更努力不负曾放弃谢锐韬的妹妹 心里话了,09-16,iPhone 7 Plus,2885664100,BOnKer丶
486,回复小鱼喵的可可酱扎心,09-16,iPhone 5s,2518199350,改个名字好好做人QWQ
487,我信，但我觉得我运气没那么好。,09-15,OPPO R11 Plus,6041731009,蝻徵
488,我恐孕不恐婚，有时候分享那种告知大家怀孕的坏处给朋友的时候，她就说我傻啊什么都信别人的，我觉得吧这说明起码有人站出来了说出了生宝宝有些不得已的不自由。但是人生是自己的，你想做什么别人都无权干涉，别人只能给你一个参考。但我也会用点心去看文章，有自己的思考能力，不被人带着走,09-15,OPPO R7s,5041040556,鸡翅翅翅翅
489,回复小a的猫咪哈哈哈，但是楼下还是有人瞎尬评。,09-15,🍓味儿iPhone,1872990942,众生皆苦而你却是草莓味
490,回复众生皆苦而你却是草莓味说的真好,09-15,iPhone 6s,5631771403,小a的猫咪
491,回复众生皆苦而你却是草莓味这说的贼好啊,09-15,RubyRose♥iPhone 7,2336294243,凰_卷儿
492,回复我是说在座各位都是垃圾现在微博女性继被“不买口红就不是好男友”洗脑后又被“不努力就要结婚生孩子顺产”洗脑了。只有跟着微博正确方向走才不会被喷。,09-15,iPhone 6s,2494891543,Doris阿辰
493,相信和会不会发生完全是两码事啊。,09-15,iPhone 6s,2660872527,_问归
494,是这样没错了,09-15, 抢来的iPhone 7 Plus,1724834861,千歳烏山
495,其实也没有吧，只是大多数姑娘没有这么幸运，一次就可以遇见真正的他喜欢你你也喜欢他的这种人。就是说遇见的可能并不是真正的所谓爱情。到也不是不信,09-15,三星GALAXY A,6345417720,沉迷李总无法自拔
496,我相信啊 我父母就是这样的 有生活的磕磕绊绊 可是却也和谐美满 真的是很幸福 可是这不代表着我也能遇到啊 这种东西没有办法强求的 有了不会抗拒 没有也不会焦急 顺其自然呗 没有遇到那个人那就一辈子不婚不育好了,09-15,南俊的iPhone 7 Plus,5215720911,日山最帅的一颗卤蛋
497,回复/你们的姓也太好听了！！羡慕！！,09-15,绿谷的床底Android,2572396612,二抠_泪腺持续暴走修仙中
498,回复/山西人 职业学院 微博真是给你们这种人一个喘气的机会,09-15,iPhone 7,6113187811,brokenfacade
499,回复呦呦呦怪咖先生下面说得很对啊 你们两个活在微博的职业学院r 最擅长在微博顶嘴,09-15,iPhone 7,6113187811,brokenfacade
500,,09-15,iPhone 6s,5514038258,买不咯好咯天
501,回复哦我会发光,09-15,iPhone 7,3735774527,多喝水多睡觉少打游戏多看报
502,回复一只橙橙橙橙橙橙还有，微博上毕竟是少数的年轻群体,09-15,iPhone 6 Plus,2099076562,一只橙橙橙橙橙橙orange
503,回复一只橙橙橙橙橙橙生孩子，延续下一代，真的是幸福的事，未来最坏的打算也有想过，作为母亲要承担更多养育子女的责任还有婚姻的风险，但是总有爱在面前总是愿意去赌一把。一个人有一个人的精彩，既然生而为人就想去试一把，就算旅游一样，沿途有美景也有意外。只是希望你能遇到良人一生少走坎坷的路。,09-15,iPhone 6 Plus,2099076562,一只橙橙橙橙橙橙orange
